formula,property
Ti-Nb-Zn-C,0.017768404
Ti-Nb-Zn-N,0.055347227
Ti-Sc-Al-C,0.017559418
Ti-Sc-Al-N,-0.011418094
Ti-Sc-As-C,0.15628247
Ti-Sc-As-N,0.12675987
Ti-Sc-Au-C,0.13290396
Ti-Sc-Au-N,0.09865763
Ti-Sc-Bi-C,0.05864238
Ti-Sc-Bi-N,0.14898738
Ti-Sc-Cd-C,0.054750714
Ti-Sc-Cd-N,0.007821158
Ti-Sc-Co-C,0.07410097
Ti-Sc-Co-N,0.07616828
Ti-Sc-Cu-C,0.09932723
Ti-Sc-Cu-N,0.119878925
Ti-Sc-Fe-C,0.13701214
Ti-Sc-Fe-N,0.24906692
Ti-Sc-Ga-C,0.007823324
Ti-Sc-Ga-N,-0.0001470574
Ti-Sc-Ge-C,0.02288567
Ti-Sc-Ge-N,0.035451986
Ti-Sc-In-C,0.044400442
Ti-Sc-In-N,-0.003780623
Ti-Sc-Ni-C,0.10558283
Ti-Sc-Ni-N,0.07140187
Ti-Sc-P-C,0.17889778
Ti-Sc-P-N,0.15972781
Ti-Sc-Pb-C,0.009634652
Ti-Sc-Pb-N,0.072512336
Ti-Sc-S-C,0.06265646
Ti-Sc-S-N,0.055059932
Ti-Sc-Sb-C,0.086790696
Ti-Sc-Sb-N,0.12172731
Ti-Sc-Si-C,0.005173435
Ti-Sc-Si-N,0.076836094
Ti-Sc-Sn-C,0.03533951
Ti-Sc-Sn-N,0.020762479
Ti-Sc-Tl-C,0.03953515
Ti-Sc-Tl-N,0.015318937
Ti-Sc-Zn-C,0.0058372673
Ti-Sc-Zn-N,0.0010986722
Ti-Ta-Al-C,-0.01390835
Ti-Ta-Al-N,0.039914567
Ti-Ta-As-C,0.016498242
Ti-Ta-As-N,0.09058522
Ti-Ta-Au-C,0.030749323
Ti-Ta-Au-N,0.084728815
Ti-Ta-Bi-C,0.08661992
Ti-Ta-Bi-N,0.20596224
Ti-Ta-Cd-C,-0.0007021742
Ti-Ta-Cd-N,0.074027315
Ti-Ta-Co-C,0.1313268
Ti-Ta-Co-N,0.12004659
Ti-Ta-Cu-C,0.10066609
Ti-Ta-Cu-N,0.12431015
Ti-Ta-Fe-C,0.19486505
Ti-Ta-Fe-N,0.1520454
Ti-Ta-Ga-C,-0.01586196
Ti-Ta-Ga-N,0.024111047
Ti-Ta-Ge-C,-0.013857895
Ti-Ta-Ge-N,0.109457664
Ti-Ta-In-C,-0.02240332
Ti-Ta-In-N,0.06893223
Ti-Ta-Ni-C,0.21084219
Ti-Ta-Ni-N,0.12893456
Ti-Ta-P-C,0.014703313
Ti-Ta-P-N,0.10831785
Ti-Ta-Pb-C,0.06324935
Ti-Ta-Pb-N,0.1836963
Ti-Ta-S-C,0.017024899
Ti-Ta-S-N,0.10479143
Ti-Ta-Sb-C,0.05365427
Ti-Ta-Sb-N,0.14408682
Ti-Ta-Si-C,0.015197649
Ti-Ta-Si-N,0.14339407
Ti-Ta-Sn-C,0.008913285
Ti-Ta-Sn-N,0.07871123
Ti-Ta-Tl-C,0.013856051
Ti-Ta-Tl-N,0.16564713
Ti-Ta-Zn-C,0.022570258
Ti-Ta-Zn-N,0.09476274
Ti-Ti-Al-C,0.0037792884
Ti-Ti-Al-N,0.00020866987
Ti-Ti-As-C,0.008930175
Ti-Ti-As-N,0.04429616
Ti-Ti-Au-C,0.043190308
Ti-Ti-Au-N,0.031356685
Ti-Ti-Bi-C,0.0144727705
Ti-Ti-Bi-N,0.11880855
Ti-Ti-Cd-C,-0.00015613926
Ti-Ti-Cd-N,0.015906941
Ti-Ti-Co-C,0.15198696
Ti-Ti-Co-N,0.12758732
Ti-Ti-Cu-C,0.077391155
Ti-Ti-Cu-N,0.09758002
Ti-Ti-Fe-C,0.25852606
Ti-Ti-Fe-N,0.12774123
Ti-Ti-Ga-C,-0.0020923757
Ti-Ti-Ga-N,-0.0011943241
Ti-Ti-Ge-C,-0.0029260186
Ti-Ti-Ge-N,0.064808264
Ti-Ti-In-C,0.006992392
Ti-Ti-In-N,0.02032503
Ti-Ti-Ni-C,0.19986065
Ti-Ti-Ni-N,0.12862499
Ti-Ti-P-C,0.015309498
Ti-Ti-P-N,0.06856679
Ti-Ti-Pb-C,0.014826323
Ti-Ti-Pb-N,0.105402544
Ti-Ti-S-C,-0.0032944316
Ti-Ti-S-N,-0.009751612
Ti-Ti-Sb-C,-0.004965798
Ti-Ti-Sb-N,0.08740894
Ti-Ti-Si-C,0.023242995
Ti-Ti-Si-N,0.06007685
Ti-Ti-Sn-C,0.0051537156
Ti-Ti-Sn-N,0.029362187
Ti-Ti-Tl-C,0.009623703
Ti-Ti-Tl-N,0.023180792
Ti-Ti-Zn-C,0.0044571226
Ti-Ti-Zn-N,0.0130118765
Ti-V-Al-C,-0.0006425208
Ti-V-Al-N,0.023826074
Ti-V-As-C,0.005098099
Ti-V-As-N,0.041834816
Ti-V-Au-C,0.05201347
Ti-V-Au-N,0.050952457
Ti-V-Bi-C,0.084035225
Ti-V-Bi-N,0.19738476
Ti-V-Cd-C,0.0304329
Ti-V-Cd-N,0.109615944
Ti-V-Co-C,0.22657438
Ti-V-Co-N,0.22766034
Ti-V-Cu-C,0.10794378
Ti-V-Cu-N,0.15485062
Ti-V-Fe-C,0.2834774
Ti-V-Fe-N,0.24186943
Ti-V-Ga-C,-0.015348264
Ti-V-Ga-N,0.008318342
Ti-V-Ge-C,-0.001082164
Ti-V-Ge-N,0.038385566
Ti-V-In-C,0.022117905
Ti-V-In-N,0.08237979
Ti-V-Ni-C,0.22723626
Ti-V-Ni-N,0.16804746
Ti-V-P-C,0.013451703
Ti-V-P-N,0.058827776
Ti-V-Pb-C,0.06488504
Ti-V-Pb-N,0.18049942
Ti-V-S-C,0.011215162
Ti-V-S-N,0.057195418
Ti-V-Sb-C,0.024647249
Ti-V-Sb-N,0.12713778
Ti-V-Si-C,0.014926264
Ti-V-Si-N,0.0634236
Ti-V-Sn-C,0.02309418
Ti-V-Sn-N,0.04426346
Ti-V-Tl-C,0.053282768
Ti-V-Tl-N,0.16373827
Ti-V-Zn-C,0.013878506
Ti-V-Zn-N,0.01976107
Ti-W-Al-C,-0.021685574
Ti-W-Al-N,0.1639949
Ti-W-As-C,0.01367603
Ti-W-As-N,0.20416379
Ti-W-Au-C,0.10225683
Ti-W-Au-N,0.2365971
Ti-W-Bi-C,0.22647616
Ti-W-Bi-N,0.4596119
Ti-W-Cd-C,0.09576101
Ti-W-Cd-N,0.26767474
Ti-W-Co-C,0.24255233
Ti-W-Co-N,0.28266156
Ti-W-Cu-C,0.18469697
Ti-W-Cu-N,0.24287918
Ti-W-Fe-C,0.27441552
Ti-W-Fe-N,0.35276708
Ti-W-Ga-C,-0.033756286
Ti-W-Ga-N,0.16469792
Ti-W-Ge-C,0.022472525
Ti-W-Ge-N,0.17687057
Ti-W-In-C,0.030704036
Ti-W-In-N,0.26121765
Ti-W-Ni-C,0.19638732
Ti-W-Ni-N,0.26457295
Ti-W-P-C,0.000790332
Ti-W-P-N,0.23272453
Ti-W-Pb-C,0.17914698
Ti-W-Pb-N,0.41221935
Ti-W-S-C,0.07361651
Ti-W-S-N,0.23487832
Ti-W-Sb-C,0.080224626
Ti-W-Sb-N,0.30116662
Ti-W-Si-C,0.06897319
Ti-W-Si-N,0.24040239
Ti-W-Sn-C,0.016721778
Ti-W-Sn-N,0.27039126
Ti-W-Tl-C,0.13046381
Ti-W-Tl-N,0.35733208
Ti-W-Zn-C,0.10044716
Ti-W-Zn-N,0.21570516
Ti-Y-Al-C,0.017611753
Ti-Y-Al-N,0.001988986
Ti-Y-As-C,0.30969605
Ti-Y-As-N,0.30071956
Ti-Y-Au-C,0.12280517
Ti-Y-Au-N,0.10258322
Ti-Y-Bi-C,0.25895616
Ti-Y-Bi-N,0.28227034
Ti-Y-Cd-C,0.023746446
Ti-Y-Cd-N,0.03770872
Ti-Y-Co-C,0.097869776
Ti-Y-Co-N,0.13873383
Ti-Y-Cu-C,0.11560659
Ti-Y-Cu-N,0.060248714
Ti-Y-Fe-C,0.12461827
Ti-Y-Fe-N,0.14274107
Ti-Y-Ga-C,0.04215189
Ti-Y-Ga-N,0.027471675
Ti-Y-Ge-C,0.11367742
Ti-Y-Ge-N,0.10261569
Ti-Y-In-C,0.031760287
Ti-Y-In-N,0.02925784
Ti-Y-Ni-C,0.10208639
Ti-Y-Ni-N,0.06690475
Ti-Y-P-C,0.3312137
Ti-Y-P-N,0.3024535
Ti-Y-Pb-C,0.039683662
Ti-Y-Pb-N,0.14189401
Ti-Y-S-C,0.1802541
Ti-Y-S-N,0.19976047
Ti-Y-Sb-C,0.26900795
Ti-Y-Sb-N,0.261964
Ti-Y-Si-C,0.117579445
Ti-Y-Si-N,0.12267377
Ti-Y-Sn-C,0.12889403
Ti-Y-Sn-N,0.09270282
Ti-Y-Tl-C,0.035307866
Ti-Y-Tl-N,0.07083253
Ti-Y-Zn-C,0.06865733
Ti-Y-Zn-N,0.07935603
Ti-Zr-Al-C,-0.010273169
Ti-Zr-Al-N,-0.011983924
Ti-Zr-As-C,0.05380408
Ti-Zr-As-N,0.09537195
Ti-Zr-Au-C,0.028606066
Ti-Zr-Au-N,0.040136505
Ti-Zr-Bi-C,0.04393819
Ti-Zr-Bi-N,0.14474183
Ti-Zr-Cd-C,0.003072197
Ti-Zr-Cd-N,-0.0019111749
Ti-Zr-Co-C,0.066501595
Ti-Zr-Co-N,0.04302806
Ti-Zr-Cu-C,0.06744621
Ti-Zr-Cu-N,0.042888362
Ti-Zr-Fe-C,0.14564015
Ti-Zr-Fe-N,0.07459856
Ti-Zr-Ga-C,-0.0070039597
Ti-Zr-Ga-N,0.0041885385
Ti-Zr-Ge-C,0.02604761
Ti-Zr-Ge-N,0.09719258
Ti-Zr-In-C,0.0038441801
Ti-Zr-In-N,0.011237115
Ti-Zr-Ni-C,0.12247669
Ti-Zr-Ni-N,0.038084257
Ti-Zr-P-C,0.08382525
Ti-Zr-P-N,0.085046835
Ti-Zr-Pb-C,0.010500422
Ti-Zr-Pb-N,0.060130715
Ti-Zr-S-C,0.039656162
Ti-Zr-S-N,0.05001042
Ti-Zr-Sb-C,0.03646493
Ti-Zr-Sb-N,0.11260638
Ti-Zr-Si-C,0.0516504
Ti-Zr-Si-N,0.066610225
Ti-Zr-Sn-C,0.019140553
Ti-Zr-Sn-N,0.061936233
Ti-Zr-Tl-C,0.01068977
Ti-Zr-Tl-N,0.02686319
Ti-Zr-Zn-C,-0.006976267
Ti-Zr-Zn-N,-0.00901402
V-Cr-Al-C,0.008406617
V-Cr-Al-N,0.15523574
V-Cr-As-C,0.029399365
V-Cr-As-N,0.1492017
V-Cr-Au-C,0.06391956
V-Cr-Au-N,0.13294886
V-Cr-Bi-C,0.31872764
V-Cr-Bi-N,0.39781037
V-Cr-Cd-C,0.13798723
V-Cr-Cd-N,0.19611143
V-Cr-Co-C,0.16819169
V-Cr-Co-N,0.22286625
V-Cr-Cu-C,0.19289905
V-Cr-Cu-N,0.23671165
V-Cr-Fe-C,0.25930575
V-Cr-Fe-N,0.24784379
V-Cr-Ga-C,0.012603098
V-Cr-Ga-N,0.06442263
V-Cr-Ge-C,0.02935791
V-Cr-Ge-N,0.080768205
V-Cr-In-C,0.09457783
V-Cr-In-N,0.20627622
V-Cr-Ni-C,0.14445464
V-Cr-Ni-N,0.20449522
V-Cr-P-C,0.03742758
V-Cr-P-N,0.16666992
V-Cr-Pb-C,0.2859262
V-Cr-Pb-N,0.38053203
V-Cr-S-C,0.080641806
V-Cr-S-N,0.20024127
V-Cr-Sb-C,0.1627591
V-Cr-Sb-N,0.26012692
V-Cr-Si-C,0.09345017
V-Cr-Si-N,0.1654271
V-Cr-Sn-C,0.09492957
V-Cr-Sn-N,0.18812613
V-Cr-Tl-C,0.24181126
V-Cr-Tl-N,0.33426878
V-Cr-Zn-C,0.06579297
V-Cr-Zn-N,0.11181782
V-Hf-Al-C,-0.005535384
V-Hf-Al-N,0.020419577
V-Hf-As-C,0.04293344
V-Hf-As-N,0.10638859
V-Hf-Au-C,0.041856647
V-Hf-Au-N,0.06899372
V-Hf-Bi-C,0.18493901
V-Hf-Bi-N,0.312191
V-Hf-Cd-C,0.042556882
V-Hf-Cd-N,0.10908706
V-Hf-Co-C,0.03193837
V-Hf-Co-N,0.10609653
V-Hf-Cu-C,0.06523382
V-Hf-Cu-N,0.10833509
V-Hf-Fe-C,0.048824012
V-Hf-Fe-N,0.100535296
V-Hf-Ga-C,-0.011090009
V-Hf-Ga-N,0.013905446
V-Hf-Ge-C,0.029689027
V-Hf-Ge-N,0.07857158
V-Hf-In-C,0.049114466
V-Hf-In-N,0.11076958
V-Hf-Ni-C,0.08842262
V-Hf-Ni-N,0.088800825
V-Hf-P-C,0.03933697
V-Hf-P-N,0.13670619
V-Hf-Pb-C,0.1840174
V-Hf-Pb-N,0.2680266
V-Hf-S-C,0.096923925
V-Hf-S-N,0.17216912
V-Hf-Sb-C,0.08124706
V-Hf-Sb-N,0.20494658
V-Hf-Si-C,0.04466499
V-Hf-Si-N,0.1085042
V-Hf-Sn-C,0.047030274
V-Hf-Sn-N,0.14615068
V-Hf-Tl-C,0.16955645
V-Hf-Tl-N,0.21617328
V-Hf-Zn-C,-0.038801506
V-Hf-Zn-N,0.05252933
V-Lu-Al-C,-0.030328516
V-Lu-Al-N,0.048940968
V-Lu-As-C,0.27489614
V-Lu-As-N,0.15790613
V-Lu-Au-C,0.14258102
V-Lu-Au-N,0.121702865
V-Lu-Bi-C,0.28559864
V-Lu-Bi-N,0.3321719
V-Lu-Cd-C,0.038022112
V-Lu-Cd-N,0.15433113
V-Lu-Co-C,0.029887572
V-Lu-Co-N,0.14278167
V-Lu-Cu-C,0.039670873
V-Lu-Cu-N,0.13860986
V-Lu-Fe-C,0.011756357
V-Lu-Fe-N,0.15382259
V-Lu-Ga-C,-0.021112965
V-Lu-Ga-N,0.022802267
V-Lu-Ge-C,0.04078321
V-Lu-Ge-N,0.05054813
V-Lu-In-C,0.03555632
V-Lu-In-N,0.15010859
V-Lu-Ni-C,0.08975292
V-Lu-Ni-N,0.10555796
V-Lu-P-C,0.28469223
V-Lu-P-N,0.18158773
V-Lu-Pb-C,0.15619655
V-Lu-Pb-N,0.31351233
V-Lu-S-C,0.32972518
V-Lu-S-N,0.22756378
V-Lu-Sb-C,0.25841644
V-Lu-Sb-N,0.24273185
V-Lu-Si-C,0.038408495
V-Lu-Si-N,0.14151925
V-Lu-Sn-C,0.13209999
V-Lu-Sn-N,0.15751676
V-Lu-Tl-C,0.10485194
V-Lu-Tl-N,0.27758405
V-Lu-Zn-C,-0.013335258
V-Lu-Zn-N,0.05295605
V-Mn-Al-C,0.053651348
V-Mn-Al-N,0.20173898
V-Mn-As-C,0.055903547
V-Mn-As-N,0.18683596
V-Mn-Au-C,0.11715835
V-Mn-Au-N,0.1304467
V-Mn-Bi-C,0.3107593
V-Mn-Bi-N,0.36365414
V-Mn-Cd-C,0.14026956
V-Mn-Cd-N,0.188543
V-Mn-Co-C,0.27057418
V-Mn-Co-N,0.18973099
V-Mn-Cu-C,0.1692983
V-Mn-Cu-N,0.22767769
V-Mn-Fe-C,0.3406858
V-Mn-Fe-N,0.23280835
V-Mn-Ga-C,0.029056225
V-Mn-Ga-N,0.09162328
V-Mn-Ge-C,0.06347655
V-Mn-Ge-N,0.111902684
V-Mn-In-C,0.0902312
V-Mn-In-N,0.18610814
V-Mn-Ni-C,0.155799
V-Mn-Ni-N,0.21575591
V-Mn-P-C,0.10342392
V-Mn-P-N,0.24647214
V-Mn-Pb-C,0.28154978
V-Mn-Pb-N,0.3643575
V-Mn-S-C,0.09912095
V-Mn-S-N,0.19031705
V-Mn-Sb-C,0.16923015
V-Mn-Sb-N,0.26736394
V-Mn-Si-C,0.10091635
V-Mn-Si-N,0.2477583
V-Mn-Sn-C,0.11004107
V-Mn-Sn-N,0.18990335
V-Mn-Tl-C,0.25687858
V-Mn-Tl-N,0.32745788
V-Mn-Zn-C,0.068491295
V-Mn-Zn-N,0.11000781
V-Mo-Al-C,0.028017642
V-Mo-Al-N,0.22258814
V-Mo-As-C,0.04644608
V-Mo-As-N,0.172478
V-Mo-Au-C,0.024803659
V-Mo-Au-N,0.18601839
V-Mo-Bi-C,0.3084273
V-Mo-Bi-N,0.4513992
V-Mo-Cd-C,0.11041208
V-Mo-Cd-N,0.25490645
V-Mo-Co-C,0.14228253
V-Mo-Co-N,0.16390523
V-Mo-Cu-C,0.17660381
V-Mo-Cu-N,0.24788627
V-Mo-Fe-C,0.14009862
V-Mo-Fe-N,0.22725299
V-Mo-Ga-C,0.03770905
V-Mo-Ga-N,0.17468345
V-Mo-Ge-C,0.02512033
V-Mo-Ge-N,0.18013798
V-Mo-In-C,0.050683275
V-Mo-In-N,0.20390582
V-Mo-Ni-C,0.13077393
V-Mo-Ni-N,0.19865672
V-Mo-P-C,0.07995057
V-Mo-P-N,0.25997192
V-Mo-Pb-C,0.2560952
V-Mo-Pb-N,0.35069305
V-Mo-S-C,0.11074848
V-Mo-S-N,0.27645162
V-Mo-Sb-C,0.14278701
V-Mo-Sb-N,0.26006392
V-Mo-Si-C,0.059981715
V-Mo-Si-N,0.23058484
V-Mo-Sn-C,0.050561517
V-Mo-Sn-N,0.22446579
V-Mo-Tl-C,0.24087459
V-Mo-Tl-N,0.3378597
V-Mo-Zn-C,0.039211065
V-Mo-Zn-N,0.17733823
V-Nb-Al-C,0.00021493185
V-Nb-Al-N,0.068225145
V-Nb-As-C,0.022035116
V-Nb-As-N,0.13269955
V-Nb-Au-C,0.0024143718
V-Nb-Au-N,0.06548552
V-Nb-Bi-C,0.26157427
V-Nb-Bi-N,0.3443238
V-Nb-Cd-C,0.052148204
V-Nb-Cd-N,0.1609659
V-Nb-Co-C,0.087427944
V-Nb-Co-N,0.07184555
V-Nb-Cu-C,0.07597127
V-Nb-Cu-N,0.13590097
V-Nb-Fe-C,0.045998294
V-Nb-Fe-N,0.12816775
V-Nb-Ga-C,0.0015865647
V-Nb-Ga-N,0.040011257
V-Nb-Ge-C,-0.023195848
V-Nb-Ge-N,0.08770892
V-Nb-In-C,0.016133254
V-Nb-In-N,0.134063
V-Nb-Ni-C,0.046575
V-Nb-Ni-N,0.090367146
V-Nb-P-C,0.02940116
V-Nb-P-N,0.17862529
V-Nb-Pb-C,0.1705962
V-Nb-Pb-N,0.3189297
V-Nb-S-C,0.05987881
V-Nb-S-N,0.19897904
V-Nb-Sb-C,0.11295274
V-Nb-Sb-N,0.23760109
V-Nb-Si-C,0.02358712
V-Nb-Si-N,0.13024154
V-Nb-Sn-C,0.025276706
V-Nb-Sn-N,0.15073541
V-Nb-Tl-C,0.15200548
V-Nb-Tl-N,0.27248913
V-Nb-Zn-C,-0.00557001
V-Nb-Zn-N,0.055220958
V-Sc-Al-C,-0.04548304
V-Sc-Al-N,0.043710265
V-Sc-As-C,0.17796089
V-Sc-As-N,0.12925184
V-Sc-Au-C,0.11254234
V-Sc-Au-N,0.122350395
V-Sc-Bi-C,0.19602093
V-Sc-Bi-N,0.28648153
V-Sc-Cd-C,0.039532967
V-Sc-Cd-N,0.14929782
V-Sc-Co-C,0.01909134
V-Sc-Co-N,0.124227464
V-Sc-Cu-C,0.031340748
V-Sc-Cu-N,0.14953353
V-Sc-Fe-C,0.024787761
V-Sc-Fe-N,0.21832602
V-Sc-Ga-C,-0.06804121
V-Sc-Ga-N,0.016318738
V-Sc-Ge-C,0.011147236
V-Sc-Ge-N,0.052850932
V-Sc-In-C,0.025140442
V-Sc-In-N,0.13444743
V-Sc-Ni-C,0.060882613
V-Sc-Ni-N,0.1052196
V-Sc-P-C,0.19913192
V-Sc-P-N,0.15574242
V-Sc-Pb-C,0.12743902
V-Sc-Pb-N,0.31362477
V-Sc-S-C,0.1905956
V-Sc-S-N,0.14553912
V-Sc-Sb-C,0.17607068
V-Sc-Sb-N,0.23041236
V-Sc-Si-C,0.021570234
V-Sc-Si-N,0.092176504
V-Sc-Sn-C,0.037477553
V-Sc-Sn-N,0.11399062
V-Sc-Tl-C,0.09889041
V-Sc-Tl-N,0.25150093
V-Sc-Zn-C,-0.04711875
V-Sc-Zn-N,0.030014358
V-Ta-Al-C,-0.00071159366
V-Ta-Al-N,0.05574801
V-Ta-As-C,0.008130281
V-Ta-As-N,0.15553162
V-Ta-Au-C,0.0058592297
V-Ta-Au-N,0.07412062
V-Ta-Bi-C,0.2759899
V-Ta-Bi-N,0.41064072
V-Ta-Cd-C,0.07272484
V-Ta-Cd-N,0.18189827
V-Ta-Co-C,0.07311044
V-Ta-Co-N,0.12909144
V-Ta-Cu-C,0.09815166
V-Ta-Cu-N,0.1320029
V-Ta-Fe-C,0.08905062
V-Ta-Fe-N,0.08530542
V-Ta-Ga-C,-0.0029501282
V-Ta-Ga-N,0.034169044
V-Ta-Ge-C,-0.0071044257
V-Ta-Ge-N,0.11288148
V-Ta-In-C,0.035315942
V-Ta-In-N,0.17077754
V-Ta-Ni-C,0.06523642
V-Ta-Ni-N,0.11042903
V-Ta-P-C,0.01574544
V-Ta-P-N,0.17201863
V-Ta-Pb-C,0.21068212
V-Ta-Pb-N,0.3684208
V-Ta-S-C,0.069849744
V-Ta-S-N,0.25290197
V-Ta-Sb-C,0.140501
V-Ta-Sb-N,0.2630471
V-Ta-Si-C,0.02735155
V-Ta-Si-N,0.19284827
V-Ta-Sn-C,0.03841094
V-Ta-Sn-N,0.16797931
V-Ta-Tl-C,0.1600842
V-Ta-Tl-N,0.3096943
V-Ta-Zn-C,-0.0053193364
V-Ta-Zn-N,0.11807557
V-Ti-Al-C,-0.0065460517
V-Ti-Al-N,0.0005289827
V-Ti-As-C,-0.0007331741
V-Ti-As-N,0.06932653
V-Ti-Au-C,0.025279194
V-Ti-Au-N,0.06133699
V-Ti-Bi-C,0.16643535
V-Ti-Bi-N,0.2793616
V-Ti-Cd-C,0.034724735
V-Ti-Cd-N,0.1271428
V-Ti-Co-C,0.13891381
V-Ti-Co-N,0.12605737
V-Ti-Cu-C,0.08242612
V-Ti-Cu-N,0.11605382
V-Ti-Fe-C,0.06966789
V-Ti-Fe-N,0.13912086
V-Ti-Ga-C,-0.015947193
V-Ti-Ga-N,0.004489809
V-Ti-Ge-C,-0.0010332221
V-Ti-Ge-N,0.023368392
V-Ti-In-C,0.0006913468
V-Ti-In-N,0.12950987
V-Ti-Ni-C,0.09763392
V-Ti-Ni-N,0.14992733
V-Ti-P-C,-0.00397241
V-Ti-P-N,0.08859198
V-Ti-Pb-C,0.13132083
V-Ti-Pb-N,0.30772543
V-Ti-S-C,0.039617084
V-Ti-S-N,0.111608684
V-Ti-Sb-C,0.057300895
V-Ti-Sb-N,0.17895395
V-Ti-Si-C,0.0068312786
V-Ti-Si-N,0.08231658
V-Ti-Sn-C,0.0030505713
V-Ti-Sn-N,0.08852425
V-Ti-Tl-C,0.093394525
V-Ti-Tl-N,0.2568027
V-Ti-Zn-C,0.0039902274
V-Ti-Zn-N,0.021088397
V-V-Al-C,-0.0033449805
V-V-Al-N,0.015846489
V-V-As-C,0.024705034
V-V-As-N,0.10268839
V-V-Au-C,0.01959857
V-V-Au-N,0.08901229
V-V-Bi-C,0.2923084
V-V-Bi-N,0.3589195
V-V-Cd-C,0.06889384
V-V-Cd-N,0.20235622
V-V-Co-C,0.14269236
V-V-Co-N,0.20417415
V-V-Cu-C,0.13371538
V-V-Cu-N,0.1951801
V-V-Fe-C,0.21874739
V-V-Fe-N,0.21180388
V-V-Ga-C,-0.012661822
V-V-Ga-N,0.021177204
V-V-Ge-C,-0.00791833
V-V-Ge-N,0.046101063
V-V-In-C,0.028708663
V-V-In-N,0.15694977
V-V-Ni-C,0.09434285
V-V-Ni-N,0.18664388
V-V-P-C,-0.003133616
V-V-P-N,0.12929758
V-V-Pb-C,0.17425315
V-V-Pb-N,0.36889106
V-V-S-C,0.023562783
V-V-S-N,0.1859668
V-V-Sb-C,0.09693332
V-V-Sb-N,0.23722689
V-V-Si-C,0.009345165
V-V-Si-N,0.100514725
V-V-Sn-C,0.022424817
V-V-Sn-N,0.1471512
V-V-Tl-C,0.14967807
V-V-Tl-N,0.31593144
V-V-Zn-C,0.010942522
V-V-Zn-N,0.09736261
V-W-Al-C,0.011164093
V-W-Al-N,0.2289412
V-W-As-C,0.065636575
V-W-As-N,0.2168293
V-W-Au-C,0.0933447
V-W-Au-N,0.24178723
V-W-Bi-C,0.306567
V-W-Bi-N,0.55716664
V-W-Cd-C,0.14378805
V-W-Cd-N,0.3296436
V-W-Co-C,0.18118542
V-W-Co-N,0.20300007
V-W-Cu-C,0.19255891
V-W-Cu-N,0.25070357
V-W-Fe-C,0.14843825
V-W-Fe-N,0.3236585
V-W-Ga-C,0.050867986
V-W-Ga-N,0.17852317
V-W-Ge-C,0.052547917
V-W-Ge-N,0.1993377
V-W-In-C,0.12046506
V-W-In-N,0.32500935
V-W-Ni-C,0.15221961
V-W-Ni-N,0.20333314
V-W-P-C,0.08262884
V-W-P-N,0.309185
V-W-Pb-C,0.3246213
V-W-Pb-N,0.47975314
V-W-S-C,0.13920102
V-W-S-N,0.3758137
V-W-Sb-C,0.19832729
V-W-Sb-N,0.37881777
V-W-Si-C,0.073756464
V-W-Si-N,0.2489599
V-W-Sn-C,0.1270101
V-W-Sn-N,0.32873955
V-W-Tl-C,0.28191882
V-W-Tl-N,0.46890485
V-W-Zn-C,0.08452065
V-W-Zn-N,0.23519829
V-Y-Al-C,-0.0022382964
V-Y-Al-N,0.03525785
V-Y-As-C,0.3925238
V-Y-As-N,0.28200576
V-Y-Au-C,0.19479956
V-Y-Au-N,0.12563677
V-Y-Bi-C,0.30089006
V-Y-Bi-N,0.25723687
V-Y-Cd-C,0.061224364
V-Y-Cd-N,0.116712496
V-Y-Co-C,0.04197384
V-Y-Co-N,0.14541627
V-Y-Cu-C,0.048706137
V-Y-Cu-N,0.12011162
V-Y-Fe-C,0.026433628
V-Y-Fe-N,0.13768935
V-Y-Ga-C,0.02863102
V-Y-Ga-N,0.017404884
V-Y-Ge-C,0.099026546
V-Y-Ge-N,0.061992586
V-Y-In-C,0.05067337
V-Y-In-N,0.12909615
V-Y-Ni-C,0.048335254
V-Y-Ni-N,0.10315601
V-Y-P-C,0.36279458
V-Y-P-N,0.31102547
V-Y-Pb-C,0.12141557
V-Y-Pb-N,0.2779902
V-Y-S-C,0.4378232
V-Y-S-N,0.2961035
V-Y-Sb-C,0.31716192
V-Y-Sb-N,0.26402995
V-Y-Si-C,0.09708669
V-Y-Si-N,0.17252319
V-Y-Sn-C,0.19509685
V-Y-Sn-N,0.15427357
V-Y-Tl-C,0.116488874
V-Y-Tl-N,0.23061971
V-Y-Zn-C,0.030016573
V-Y-Zn-N,0.037921574
V-Zr-Al-C,-0.04182239
V-Zr-Al-N,0.027313469
V-Zr-As-C,0.090462975
V-Zr-As-N,0.109639466
V-Zr-Au-C,0.03823765
V-Zr-Au-N,0.081262656
V-Zr-Bi-C,0.18432689
V-Zr-Bi-N,0.3035116
V-Zr-Cd-C,0.027158178
V-Zr-Cd-N,0.099981084
V-Zr-Co-C,0.04576244
V-Zr-Co-N,0.07364834
V-Zr-Cu-C,0.051958255
V-Zr-Cu-N,0.09763116
V-Zr-Fe-C,0.043291643
V-Zr-Fe-N,0.06931004
V-Zr-Ga-C,-0.030418208
V-Zr-Ga-N,0.0050599077
V-Zr-Ge-C,0.025098898
V-Zr-Ge-N,0.056044348
V-Zr-In-C,0.011496511
V-Zr-In-N,0.10793011
V-Zr-Ni-C,0.033434562
V-Zr-Ni-N,0.065432675
V-Zr-P-C,0.10572084
V-Zr-P-N,0.13700308
V-Zr-Pb-C,0.15197264
V-Zr-Pb-N,0.24578048
